year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn
2010,,3D9.1C2C3FEE82,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C43577C,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50653F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C570EB4,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50144D,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4F8B3B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D49F7,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C434C44,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C501BBF,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C590425,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C483F09,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C419053,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C429551,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C456B0A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C51136C,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C2CDA0D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C591333,UC_Sthd,2008,1,0,0,0
2010,,3D9.257C602C3A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50466B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C505ECA,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C504CDE,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FC2BA,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FABDB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C480BBE,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C509DA8,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50F9EB,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C509FE1,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C422ABE,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C570744,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C51805A,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C963F76,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C501859,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C50170D,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4FBF55,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C502F2E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2DB311,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50572A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C506AFF,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C593EFB,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C429F5B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C58ABA9,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FA77A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C46C39D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FC459,UC_Sthd,2008,1,0,0,0
2010,,3D9.257C5FF412,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C486400,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C5903E1,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C5AA6B0,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FE6FA,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D9A90,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5032CA,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDF79C3,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C5D70F3,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C3FD865,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C590B6E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2DABD7,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50283A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C503287,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4F9E01,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C5F562B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C3DCA1D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D7193,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FAF4E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FFB5A,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C62E027,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50CC1F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C505DB8,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5050EA,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C50C954,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C649415,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C45CA5F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C6566E4,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C44DEA6,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C594B65,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4F8BE4,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4F8251,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C64BC4D,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C426AD2,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C51044D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C46EA1B,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C429DEC,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C467ACD,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C594046,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4478BF,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4183A2,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C512029,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5142F6,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C593ACC,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C5AEAAF,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C517ED3,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5050CC,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4F806B,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C594AA7,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C3ECF00,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C485A22,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C504278,UC_Sthd,2008,1,0,0,0
2010,,3D9.257C62F437,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4FA8FC,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C62CC22,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C5703E6,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C507203,UC_Sthd,2008,1,0,0,0
2010,,3D9.257C5FE218,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4ED709,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5003E1,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50A288,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C570711,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C506DB1,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C570AC1,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C459DB7,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FEF31,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C484BF3,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C500DAA,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDB3B1D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FFBAE,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C2DFD0D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C503FF0,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C56FCF8,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C590990,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C484B31,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C42A073,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C429DA1,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4264AD,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C512859,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50E941,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D582C,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C509CDB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C657AB3,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C434C10,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C45D4B7,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C501F1E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C460936,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C5FBBC6,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CCE1099,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C465997,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C3E3AB3,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C3FD832,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C502575,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FBEAD,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50F485,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C500B3D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C515611,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C5AF1EC,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50F219,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C508B25,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D8D8C,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FD64E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D551C,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50A144,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D7D30,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C56FCF3,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C451D15,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C598069,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C509A85,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C3A4FB2,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C617E4E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C506DE9,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C418EFA,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FD629,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4F91CB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2DE032,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C59614B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50EA2A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C570734,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2DE9D5,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D025E,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C590B9B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5011F8,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C5121FB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C488115,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C504BFA,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2D017CE5,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C502BF0,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5024F1,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C5AF37C,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C58A2E0,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C505BA0,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C45A8C4,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FDEA3,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5491C0,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C59438F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C503856,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C56FEBE,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50F05E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4F8A84,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4FBFBB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2D04D2E7,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CC52667,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C506B53,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C41F28F,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2D012958,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FD67F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C423049,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C463EBF,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4FAAD1,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C45D672,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C504E70,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C589F4B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FBD31,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C504FF3,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5062C6,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C594174,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D4554,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2CCDAFBA,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FFDBE,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C590E50,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C46E38F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C434571,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CC04B00,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50396F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C570189,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C501C8E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C482B99,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5015A0,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C570C32,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C56FC08,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C619B2A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5913DA,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C594786,UC_Sthd,2008,1,0,0,0
2010,,3D9.257C647316,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C517C97,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C42D9AD,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5047C8,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C58A16F,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C2CCC08,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CC515BC,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C50155E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDDFB6B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C51156F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C46E113,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5091E0,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C506EF4,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C515E3E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D466C,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C5092C2,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C508A4C,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5940FD,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5938D9,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C5042DB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C510139,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FBDE0,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C58A6C1,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50177F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5709CD,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C594C9A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C504D23,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C512B07,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D9710,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C505232,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C570603,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D486B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50EBB0,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C5D6E03,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C507D50,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C456413,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2D04636C,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDB3B51,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5049CD,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDC464B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C458181,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5701CD,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C59396D,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C505D3B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C509A8E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C593C1A,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C590A45,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FA981,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C507891,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50D96A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C501BF2,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FD942,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C593AAB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDBF910,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C468AEB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C56FF7F,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C506305,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C6480B5,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C597816,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50D4B1,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C58A28E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4F8BC2,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2D8BA6,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C59434E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C433E85,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50985B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C487547,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2DA9A4,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C58AB07,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C589EF0,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2DE506,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2D011932,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C504881,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C46E019,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4FAC95,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C3ECEF1,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4FAAD8,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C435858,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2CCD75E1,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C501C1A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C509992,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C505480,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C42DFD4,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FC5F9,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDC486A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4F9213,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5076BF,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C5FDA18,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50F15D,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C42D603,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4598D8,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C503526,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2D00E95F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C58A894,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDF885F,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4FCBAB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50FF6A,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C508CE9,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C53DBD2,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FC061,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FF19B,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C5942DE,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4843BD,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C594D96,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C602730,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FC248,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C51291F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FAFCE,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C570298,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50F8B3,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C504ED9,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C506018,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C590998,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C2D46BC,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C448869,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C45A84F,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5198E1,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4FD761,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5918C9,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C50A55E,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C3DD202,UC_Sthd,2008,1,0,0,1
2010,,3D9.257C648ACE,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C505435,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C4FF9EB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5700C2,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C56FE76,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2CDB3599,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C3DD20D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50E93E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDBF900,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C3A45CC,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FD3D1,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C508525,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C56FC5D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2DF9C0,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2D00DF77,UC_Sthd,2008,1,0,0,0
2010,,3D9.257C620B6E,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C51DAD4,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50293B,UC_Sthd,2008,1,0,0,0
2010,,3D9.257C5D7C29,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C459E35,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50DD03,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C3E43CB,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C506B02,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5038C0,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2D04D738,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2CDC47E5,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2D01C85D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C2DAC3B,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C517CA8,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C39ED2D,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FBAE4,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50E66A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C653CA1,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C58A83A,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C506216,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C512525,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C42D734,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50F27A,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C456B50,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5902F7,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C500113,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C5038F2,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FFFDE,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C590989,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C50A253,UC_Sthd,2008,1,0,0,0
2010,,3D9.1C2C50A4A7,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C58AAFC,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C50A283,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C502870,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C4FD78C,UC_Sthd,2008,1,0,0,1
2010,,3D9.1C2C501D5B,UC_Sthd,2008,1,0,0,1
